"","Area.Code","Area.Name","Time.period","Value","Decile"
"64401","P81642","Medicare Unit Surgery",2019,16.17130612,4
"64402","P81646","Lathom House Surgery",2019,12.16707043,2
"64403","P81647","Gutteridge Medical Centre",2019,36.86907492,9
"64404","P81655","The Village Surgeries Croston&Eccleston",2019,7.860532249,1
"64405","P81659","The Royle",2019,28.95759153,8
"64406","P81664","The Park Medical Practice",2019,30.19082642,8
"64407","P81668","Fleetwood Surgery",2019,39.64890967,9
"64408","P81674","Stanley Court Surgery",2019,12.45783378,2
"64409","P81681","North Shore Surgery",2019,33.5165474,9
"64410","P81683","Olive Medical Centre",2019,36.39853113,9
"64411","P81685","Gutteridge Medical Centre",2019,35.26531969,9
"64412","P81686","Rossendale Valley Medical Practice",2019,24.38348397,6
"64413","P81687","New Longton Surgery",2019,7.034785957,1
"64414","P81689","Eaves Lane Surgery",2019,28.43744002,7
"64415","P81692","Beeches Medical Centre",2019,8.722806588,1
"64416","P81694","Family Practice",2019,45.61513583,10
"64417","P81695","Aughton Surgery",2019,8.438468308,1
"64418","P81699","Higher Heys Surgery",2019,30.27218514,8
"64419","P81701","Dr Dawoud's Surgery",2019,22.84452528,6
"64420","P81704","Blakewater Health Centre",2019,33.47847655,9
"64421","P81707","William Hopwood Street Surgery",2019,42.97940696,10
"64422","P81709","Roman Road Health Centre",2019,46.43661353,10
"64423","P81710","Tarleton Group Practice",2019,9.18130821,1
"64424","P81711","Dill Hall Surgery",2019,35.638083,9
"64425","P81713","The Surgery Dinmore",2019,50.77990973,10
"64426","P81714","Abbey Dale Medical Centre",2019,36.47698215,9
"64427","P81721","Hollins Grove Surgery",2019,35.2203838,9
"64428","P81724","Pringle Street Surgery",2019,41.2004923,10
"64429","P81726","King Street Medical Ctr",2019,43.75996663,10
"64430","P81727","County Road Surgery",2019,15.61628225,4
"64431","P81730","Great Harwood Medical Group",2019,28.08917447,7
"64432","P81731","Dr Jehangir (Sh)",2019,42.33428102,10
"64433","P81732","Harambee Surgery",2019,17.94202493,4
"64434","P81734","The Cornerstone Practice",2019,42.89582763,10
"64435","P81735","Dr A Hussain",2019,47.52608641,10
"64436","P81736","Whitefield Healthcare",2019,41.72159427,10
"64437","P81737","The Old Links Surgery",2019,17.89657884,4
"64438","P81738","Rishton & Great Harwood Surgery",2019,29.64741692,8
"64439","P81740","Adlington Medical Centre",2019,14.96803488,3
"64440","P81741","Station Surgery",2019,20.16293571,5
"64441","P81742","Beechwood Surgery",2019,17.57668265,4
"64442","P81748","Briarwood Medical Centre",2019,23.41249669,6
"64443","P81750","Frenchwood Surgery",2019,35.81676013,9
"64444","P81755","The Weavers Practice",2019,30.33253114,8
"64445","P81756","Danehouse Medical Practice",2019,54.31480163,10
"64446","P81757","Barrowford Surgery",2019,16.16164854,4
"64447","P81769","Lostock Hall Village Surgery",2019,15.66651472,4
"64448","P81770","Avenham Lane Practice",2019,42.13765236,10
"64449","P81771","Primrose Bank Medical Centre",2019,36.33394228,9
"64450","P81778","Dr A K Jha (Sh)",2019,35.50369968,9
"64451","P81780","Riverside Family Practice",2019,50.19160805,10
"64452","P82001","The Dunstan Partnership",2019,37.21384366,9
"64453","P82002","Pikes Lane 1",2019,38.01743426,9
"64454","P82003","Kildonan House",2019,20.62590282,5
"64455","P82004","Swan Lane Medical Centre",2019,39.14189902,9
"64456","P82005","Stable Fold Surgery",2019,17.65571659,4
"64457","P82006","Dr Malhotra & Partners",2019,22.78738998,6
"64458","P82007","Kearsley Medical Centre",2019,30.23260547,8
"64459","P82008","Stonehill Medical Centre",2019,42.43327444,10
"64460","P82009","St Helens Road Practice",2019,31.25111351,8
"64461","P82010","Dalefield Surgery",2019,39.48385647,9
"64462","P82011","Tonge Fold Health Centre",2019,34.39215414,9
"64463","P82012","Lever Chambers 1",2019,42.78262642,10
"64464","P82013","Lever Chambers 2",2019,42.70079328,10
"64465","P82014","Spring House Surgery",2019,25.00941397,7
"64466","P82015","Unsworth Group Practice",2019,16.07149771,4
"64467","P82016","Harwood Medical Centre",2019,23.18892403,6
"64468","P82018","The Alastair Ross Medical Practice",2019,42.92192642,10
"64469","P82020","Little Lever Health Centre 1",2019,32.0358463,8
"64470","P82021","The Oaks Family Practice",2019,29.3009018,8
"64471","P82022","Halliwell Surgery 1",2019,43.17409783,10
"64472","P82023","Mandalay Medical Centre",2019,13.33446417,3
"64473","P82025","Burnside Surgery",2019,29.90853616,8
"64474","P82029","Halliwell Surgery 2",2019,44.36881462,10
"64475","P82030","Deane Medical Centre",2019,41.61886414,10
"64476","P82031","Heaton Medical Centre",2019,21.14193239,5
"64477","P82033","Bradford Street Surgery",2019,42.5274279,10
"64478","P82034","Edgworth Medical Centre",2019,9.765724507,1
"64479","P82036","Little Lever Health Centre 2",2019,23.81770844,6
"64480","P82037","Fig Tree Medical Practice",2019,41.80974674,10
"64481","P82607","Crompton View Surgery",2019,33.21877551,9
"64482","P82609","Shanti Medical Centre",2019,39.84335268,9
"64483","P82613","Spring View Medical Centre",2019,25.49847836,7
"64484","P82616","Beehive Surgery",2019,41.75231776,10
"64485","P82624","Orient House Medical Centre",2019,35.51604621,9
"64486","P82625","Charlotte Street Surgery",2019,45.65011905,10
"64487","P82626","Halliwell Surgery 3",2019,47.38081543,10
"64488","P82627","Cornerstone Surgery",2019,28.13009262,7
"64489","P82629","Pikes Lane 2",2019,39.9176628,9
"64490","P82633","Great Lever Health Centre 1",2019,41.75962456,10
"64491","P82634","Wyresdale Road Surgery",2019,39.15546137,9
"64492","P82640","Al Fal Medical Group",2019,40.90402203,10
"64493","P82643","Egerton/Dunscar Health Centre",2019,9.333666717,1
"64494","P82652","Farnworth Family Practice",2019,41.40154129,10
"64495","P82660","Deane Clinic 1",2019,37.60266985,9
"64496","P83001","Fairfax Group Practice",2019,22.36788077,6
"64497","P83004","The Uplands Medical Practice",2019,23.03545706,6
"64498","P83005","Townside Surgery",2019,28.84872034,7
"64499","P83006","Ramsbottom Medical Practice",2019,13.74076675,3
"64500","P83007","Radcliffe Medical Practice",2019,30.11938796,8
"64501","P83009","Blackford House Medical Centre",2019,18.08386691,4
"64502","P83010","Monarch Medical Centre",2019,29.69509879,8
"64503","P83011","Unsworth Medical Centre",2019,23.62785209,6
"64504","P83012","Tower Family Healthcare",2019,16.20485044,4
"64505","P83015","Ribblesdale Medical Practice",2019,27.10103796,7
"64506","P83017","Woodbank Surgery",2019,21.64823327,6
"64507","P83020","Minden Family Practices - Dr Saxena",2019,30.4690316,8
"64508","P83021","Peel GPs",2019,31.87191359,8
"64509","P83024","Knowsley Medical Centre",2019,32.42944798,8
"64510","P83025","St Gabriel's Medical Centre",2019,20.50926645,5
"64511","P83027","Greyland Medical Centre",2019,20.67309504,5
"64512","P83603","Red Bank Group Practice",2019,27.18292287,7
"64513","P83605","Whittaker Lane Med Centre",2019,22.46178424,6
"64514","P83608","The Elms Medical Centre",2019,23.95284158,6
"64515","P83609","The Birches Medical Centre",2019,22.00058653,6
"64516","P83611","Walmersley Road Medical Practice",2019,39.1726959,9
"64517","P83612","Mile Lane Health Centre",2019,14.65706586,3
"64518","P83620","Garden City Medical Centre",2019,12.34283702,2
"64519","P83621","Huntley Mount Medical Centre",2019,45.65607348,10
"64520","P83623","Longfield Medical Practice",2019,22.43294785,6
"64521","P84004","Five Oaks Familiy Practice",2019,50.7741621,10
"64522","P84005","The Vallance Centre",2019,32.50372427,8
"64523","P84009","Ailsa Craig Medical Centre",2019,41.79791727,10
"64524","P84010","The Borchardt Medical Centre",2019,32.87745818,8
"64525","P84012","Northenden Group Practice",2019,29.83633161,8
"64526","P84014","Rk Medical Practice",2019,51.96421484,10
"64527","P84016","Levenshulme Medical Practice",2019,38.74372078,9
"64528","P84017","Ladybarn Group Practice",2019,35.11943807,9
"64529","P84018","Mauldeth Medical Centre",2019,26.26178673,7
"64530","P84019","Valentine Medical Centre",2019,48.08296885,10
"64531","P84020","Peel Hall Medical Centre",2019,50.28033116,10
"64532","P84021","The Maples Medical Centre",2019,41.84309809,10
"64533","P84022","Kingsway Medical Practice",2019,31.2721458,8
"64534","P84023","Surrey Lodge Practice",2019,35.85285569,9
"64535","P84024","Bowland Medical Practice",2019,44.09311996,10
"64536","P84025","St George's Medical Centre",2019,48.10482959,10
"64537","P84026","Dickenson Road Medical Centre",2019,43.89068449,10
"64538","P84027","West Point Medical Centre",2019,37.10800054,9
"64539","P84028","Gorton Medical Centre",2019,50.38777176,10
"64540","P84029","Benchill Medical Practice",2019,55.69092441,10
"64541","P84030","New Collegiate Medical Centre",2019,42.11268293,10
"64542","P84032","Drs Hanif & Bannuru",2019,48.71697414,10
"64543","P84033","Beacon Medical Centre",2019,47.70161065,10
"64544","P84034","Barlow Medical Centre",2019,17.73509224,4
"64545","P84035","Bodey Medical Centre",2019,28.42043378,7
"64546","P84037","Ardwick Medical Practice",2019,42.15401275,10
"64547","P84038","Ashville Surgery",2019,27.92846686,7
"64548","P84039","The Range Medical Centre",2019,39.47152221,9
"64549","P84040","Conran Medical Centre",2019,55.0666911,10
"64550","P84041","Cornerstone Family Practice",2019,44.59965771,10
"64551","P84042","Florence House Medical Practice",2019,48.13679068,10
"64552","P84043","Cornishway Group Practice",2019,50.26117783,10
"64553","P84045","The Park Medical Centre",2019,43.1851301,10
"64554","P84046","Cheetham Hill Primary Care Centre",2019,45.83950426,10
"64555","P84047","Droylsden Rd Family Practice",2019,51.6349631,10
"64556","P84048","Tregenna Group Practice",2019,46.60355452,10
"64557","P84049","The Avenue Medical Centre",2019,45.8506276,10
"64558","P84050","Mount Road Surgery",2019,53.03832813,10
"64559","P84051","Eastlands Medical Centre",2019,48.53609044,10
"64560","P84052","West Gorton Medical Practice",2019,55.93102991,10
"64561","P84053","Ashcroft Surgery",2019,38.24724656,9
"64562","P84054","Whitley Road Medical Centre",2019,58.58119875,10
"64563","P84055","Merseybank Surgery",2019,44.21582506,10
"64564","P84056","Princess Road Surgery",2019,41.27471347,10
"64565","P84059","Lime Square Medical Centre",2019,43.3472975,10
"64566","P84061","Brooklands Medical Practice",2019,32.5651039,8
"64567","P84062","Brookdale Surgery",2019,52.88048189,10
"64568","P84064","New Islington Medical Centre",2019,47.86886917,10
"64569","P84065","The Singh Medical Practice",2019,52.86322598,10
"64570","P84066","David Medical Centre",2019,37.00280603,9
"64571","P84067","Hazeldene Medical Centre",2019,33.57087922,9
"64572","P84068","Chorlton Family Practice",2019,22.08272176,6
"64573","P84070","Newton Heath Medical Centre",2019,54.9089678,10
"64574","P84071","Wilbraham Surgery",2019,23.42163311,6
"64575","P84072","The Robert Darbishire Practice",2019,37.87680455,9
"64576","P84074","Wellfield Medical Centre",2019,43.92510623,10
"64577","P84605","Fernclough Surgery",2019,60.33614461,10
"64578","P84611","Dr Chiu, Koh and Gan",2019,40.97487581,10
"64579","P84616","Manchester Medical",2019,44.30889036,10
"64580","P84626","Wilmslow Road Surgery",2019,35.93176687,9
"64581","P84630","The Arch Medical Practice",2019,31.62379187,8
"64582","P84631","Artane Medical Centre",2019,37.63791025,9
"64583","P84635","The Whitswood Practice",2019,45.03682198,10
"64584","P84637","Dr Khan's Practice",2019,48.39255127,10
"64585","P84639","Fallowfield Medical Centre",2019,29.75853684,8
"64586","P84640","Queens Medical Centre",2019,41.19728165,10
"64587","P84644","Parkside Surgery",2019,44.07346121,10
"64588","P84645","Park View Medical Centre",2019,40.13891765,10
"64589","P84650","The Alexandra Practice",2019,32.37438425,8
"64590","P84651","Northern Moor Medical Practice",2019,37.36354832,9
"64591","P84652","Corkland Road Medical Practice",2019,24.82210528,6
"64592","P84663","The Neville Family Centre",2019,44.3583915,10
"64593","P84665","Al-Shifa Medical Centre",2019,33.23703881,9
"64594","P84669","Cornbrook Medical Practice",2019,35.67232811,9
"64595","P84672","Woodlands Medical Practice",2019,22.82308893,6
"64596","P84673","Ancoats Urban Village Medical Practice",2019,43.07593492,10
"64597","P84678","Didsbury Medical Centre - Dr Whitaker",2019,18.2509822,4
"64598","P84679","Willowbank Surgery",2019,54.94596715,10
"64599","P84682","Burnage Healthcare Practice",2019,39.31195092,9
"64600","P84683","The Doc's Surgery",2019,27.0960982,7
"64601","P84684","Jolly Medical Centre",2019,38.83394309,9
"64602","P84689","Longsight Medical Practice",2019,45.69927321,10
"64603","P84690","Dam Head Medical Centre",2019,53.41078891,10
"64604","P85001","Donald Wilde Medical Centre",2019,40.10714114,10
"64605","P85002","St Mary's Medical Centre",2019,48.2553161,10
"64606","P85003","The Chowdhury Practice",2019,48.92108245,10
"64607","P85004","Chadderton Medical Practice",2019,34.57045702,9
"64608","P85005","Leesbrook Surgery",2019,18.09898026,4
"64609","P85006","The Parks Medical Practice",2019,22.75466722,6
"64610","P85007","Oldham Family Practice",2019,43.33004557,10
"64611","P85008","Failsworth Group Practice",2019,29.33313959,8
"64612","P85010","Woodlands Medical Practice",2019,25.09552073,7
"64613","P85011","Ch Medical Practice",2019,32.86345417,8
"64614","P85012","Oldham Medical Services",2019,46.97681082,10
"64615","P85013","The Royton & Crompton Family Practice",2019,21.46533609,5
"64616","P85014","Hopwood House Medical Practice",2019,40.88786868,10
"64617","P85015","Alexandra Group Med Pract",2019,44.87719143,10
"64618","P85016","Saddleworth Medical Practice",2019,9.640579132,1
"64619","P85017","Oak Gables Medical Practice",2019,24.44094963,6
"64620","P85018","Danson Family Practice P85018",2019,40.68593924,10
"64621","P85019","Royton Medical Centre",2019,26.15271532,7
"64622","P85020","Springfield House",2019,37.45591452,9
"64623","P85021","Greenbank Medical Practice",2019,44.37478166,10
"64624","P85022","Lees Medical Practice",2019,33.30708498,9
"64625","P85026","Quayside Medical Practice",2019,30.24453429,8
"64626","P85028","Block Lane Surgery",2019,38.94418519,9
"64627","P85601","Jalal Practice",2019,45.19265718,10
"64628","P85602","Saraf Medical Practice",2019,28.18198943,7
"64629","P85605","Littletown Family Med Pract",2019,42.5818366,10
"64630","P85606","Moorside Medical Practice",2019,30.79679905,8
"64631","P85607","Chadderton South Health Centre",2019,28.26760843,7
"64632","P85608","Perkins Practice",2019,50.42398815,10
"64633","P85610","Medlock Medical Practice",2019,34.24242597,9
"64634","P85612","Werneth Medical Practice",2019,45.46904718,10
"64635","P85613","Mohanty Practice",2019,44.71432068,10
"64636","P85614","Village Medical Practice",2019,26.72430322,7
"64637","P85615","Kapur Family Care",2019,44.83023979,10
"64638","P85620","St Chads Medical Practice",2019,53.47139129,10
"64639","P85621","Sunvalley Medical Practice",2019,47.09014851,10
"64640","P85622","Jarvis Medical Practice",2019,48.34693457,10
"64641","P86001","Milnrow Village Practice",2019,24.32365329,6
"64642","P86002","Dr Gwd Bhima",2019,45.59672821,10
"64643","P86003","Edenfield Road Surgery",2019,18.96085209,5
"64644","P86004","Peterloo Medical Centre",2019,30.19852602,8
"64645","P86005","Yorkshire St Surgery",2019,38.38742714,9
"64646","P86006","Ashworth Street Surgery",2019,36.84501609,9
"64647","P86007","Wellfield Health Centre",2019,40.93359879,10
"64648","P86008","Mark Street Surgery",2019,42.00628584,10
"64649","P86009","Castleton Health Centre",2019,34.25605417,9
"64650","P86010","The Junction Surgery",2019,25.53372809,7
"64651","P86011","Longford Street Medical Centre",2019,34.34892308,9
"64652","P86012","Woodside Medical Centre",2019,42.29587992,10
"64653","P86013","Healey Surgery",2019,28.75075485,7
"64654","P86014","Croft Shifa Health Centre",2019,49.35704911,10
"64655","P86015","Rochdale Road Medical Centre",2019,32.77783414,8
"64656","P86016","Heywood Health",2019,37.68723718,9
"64657","P86017","Inspire Medical Centre",2019,50.64548836,10
"64658","P86018","Littleborough Group Practice",2019,23.56366749,6
"64659","P86019","Durnford Medical Centre",2019,31.83378697,8
"64660","P86021","Pennine Surgery",2019,23.96318775,6
"64661","P86022","Stonefield Street Surgery",2019,24.44418251,6
"64662","P86023","Hopwood Medical Centre",2019,28.83410113,7
"64663","P86026","The Dawes Family Practice",2019,36.90295368,9
"64664","P86602","Heady Hill Surgery",2019,36.59986017,9
"64665","P86606","Family Practice",2019,48.79009835,10
"64666","P86608","The Village Medical Ctr.",2019,24.23589255,6
"64667","P86609","The Dale Medical Practice",2019,48.81055728,10
"64668","P86614","Dr A Hamid",2019,49.14247109,10
"64669","P86619","Dr Mb Ghafoor & Partners",2019,48.03318691,10
"64670","P86620","Windermere Surgery",2019,44.04481879,10
"64671","P86624","Trinity Medical Centre",2019,24.25877706,6
"64672","P87002","The Poplars Medical Practice",2019,27.39569852,7
"64673","P87003","4/St andrews Medical Practice",2019,35.13072613,9
"64674","P87004","1/Salford Medical Practice",2019,40.96086931,10
